8.030326634440110922e+01,8.025976883131838235e+01,8.023289593533203856e+01,8.021479069195297029e+01,8.020180190154290756e+01,8.019207882091276929e+01,8.018460244650155744e+01,8.017876451921996761e+01,8.017416755488756053e+01,8.017053555656451636e+01,8.014708157532834321e+01,8.014683848243551267e+01,8.014645045632218512e+01,8.014602011081154842e+01,8.014553465309973035e+01,8.014491193982055961e+01,8.014401281678171074e+01,8.014263609766602769e+01,8.014050195787326913e+01
8.029865076855917039e+01,8.025546720569052184e+01,8.022879460134186047e+01,8.021082573941777127e+01,8.019793324630175846e+01,8.018827898817549737e+01,8.018085130316130460e+01,8.017504661822343337e+01,8.017047074333373757e+01,8.016685016828157018e+01,8.014351307168544736e+01,8.014325713123615458e+01,8.014285533951944274e+01,8.014241072636191632e+01,8.014191171571783912e+01,8.014127802531285738e+01,8.014037306767205848e+01,8.013899913523889040e+01,8.013688111740214026e+01
8.029424653108593191e+01,8.025134397722831636e+01,8.022485143154675313e+01,8.020700536761015087e+01,8.019419943971681164e+01,8.018460671326477041e+01,8.017722209605274486e+01,8.017144624286541443e+01,8.016688796006516782e+01,8.016327601859745755e+01,8.014003640626806657e+01,8.013976752211684129e+01,8.013935169821479576e+01,8.013889248143394184e+01,8.013837951699315454e+01,8.013773433172781324e+01,8.013682280827084981e+01,8.013545057426520657e+01,8.013334703102569279e+01
8.028995333186517769e+01,8.024731735393085330e+01,8.022099595558297835e+01,8.020326669750498638e+01,8.019054305453272491e+01,8.018100867877538462e+01,8.017366470936369183e+01,8.016791582581168996e+01,8.016337369711020244e+01,8.015976928149608227e+01,8.013661842068474073e+01,8.013633672500424154e+01,8.013590692277398375e+01,8.013543312063789870e+01,8.013490618225313256e+01,8.013424941321898132e+01,8.013333111323537139e+01,8.013196016750377737e+01,8.012987038057416100e+01
8.028567971257713509e+01,8.024331450007937860e+01,8.021716670687590067e+01,8.019955588149213099e+01,8.018691572174550686e+01,8.017744065922624941e+01,8.017013816238781487e+01,8.016441698785358483e+01,8.015989169684384308e+01,8.015629545144867052e+01,8.013323531109664088e+01,8.013294124747351077e+01,8.013249792528668536e+01,8.013200999316580919e+01,8.013146951996260725e+01,8.013080157712576579e+01,8.012987686637652018e+01,8.012850751118941162e+01,8.012643169377207641e+01
8.028132808513670682e+01,8.023925494202217124e+01,8.021329369479839499e+01,8.019580996138026308e+01,8.018325953070728929e+01,8.017384854270582650e+01,8.016659129418252405e+01,8.016090090777871069e+01,8.015639501906478870e+01,8.015280911483195325e+01,8.012985174009236289e+01,8.012954590386728171e+01,8.012908976198491473e+01,8.012858843197273018e+01,8.012803516809591997e+01,8.012735681603096793e+01,8.012642650697735291e+01,8.012505964761369626e+01,8.012299886314039554e+01
8.027681487786951209e+01,8.023507098693650619e+01,8.020931893627476938e+01,8.019197746473184907e+01,8.017952768717918843e+01,8.017018906567824388e+01,8.016298359646421545e+01,8.015732927566274668e+01,8.015284713560585317e+01,8.014927520394071792e+01,8.012644201835395563e+01,8.012612520074328870e+01,8.012565722072106666e+01,8.012514353835312875e+01,8.012457856487911556e+01,8.012389094497160613e+01,8.012295630173507277e+01,8.012159342359011305e+01,8.011954952030333743e+01
8.027200834644355609e+01,8.023065685036596051e+01,8.020515251013158320e+01,8.018797910526254213e+01,8.017564855037352345e+01,8.016639636457112772e+01,8.015925372284698369e+01,8.015364435898666784e+01,8.014919325296003194e+01,8.014564134424301756e+01,8.012296917857915446e+01,8.012264252471504733e+01,8.012216418438748633e+01,8.012163974472154848e+01,8.012106472921516342e+01,8.012036963045406424e+01,8.011943267977602545e+01,8.011807622911122451e+01,8.011605233317951047e+01
8.026686888691706656e+01,8.022597920529017301e+01,8.020076494677223877e+01,8.018378800455558064e+01,8.017159709986940186e+01,8.016244681254161719e+01,8.015537912273869381e+01,8.014982445333720307e+01,8.014541233946155785e+01,8.014188704241814776e+01,8.011941674725566997e+01,8.011908139678187979e+01,8.011859420969327061e+01,8.011806066152863082e+01,8.011747734008396549e+01,8.011677664295925183e+01,8.011583954287330300e+01,8.011449216268091789e+01,8.011249169882529486e+01
8.026132998707991817e+01,8.022098409523333373e+01,8.019610997251365347e+01,8.017936304256667768e+01,8.016733591952502991e+01,8.015830578892001768e+01,8.015132735672429476e+01,8.014583885924403717e+01,8.014147510529960527e+01,8.013798416348593889e+01,8.011576426354892533e+01,8.011542148455204426e+01,8.011492716697061667e+01,8.011438639104696335e+01,8.011379675252045729e+01,8.011309262306494361e+01,8.011215787688986723e+01,8.011082265689834969e+01,8.010884965763780485e+01
8.025524980693647592e+01,8.021555763528590433e+01,8.019109079270450025e+01,8.017461888575127205e+01,8.016278791727509656e+01,8.015390243052915764e+01,8.014703243294552237e+01,8.014162548280972942e+01,8.013732262726595934e+01,8.013387639439311272e+01,8.011197221169831550e+01,8.011162363791919461e+01,8.011112442993577076e+01,8.011057889062706749e+01,8.010998554823198958e+01,8.010928084246228309e+01,8.010835176602188312e+01,8.010703281933744790e+01,8.010509267769428732e+01
8.024868525846343914e+01,8.020974484145469319e+01,8.018574516957377796e+01,8.016958843826232339e+01,8.015798250402977487e+01,8.014926350489986362e+01,8.014251904675316496e+01,8.013720735545845741e+01,8.013297657709179589e+01,8.012958428119969767e+01,8.010805422295892697e+01,8.010770128704533022e+01,8.010719916519883554e+01,8.010665104075732756e+01,8.010605630661729037e+01,8.010535355413456671e+01,8.010443308809173857e+01,8.010313406762932686e+01,8.010123157955125350e+01
8.024168494109912331e+01,8.020358507901731571e+01,8.018010682932688837e+01,8.016430164858751084e+01,8.015294691563053675e+01,8.014441420175035091e+01,8.013781079195989321e+01,8.013260679830489153e+01,8.012845824490017321e+01,8.012512826934602117e+01,8.010402600981291243e+01,8.010366996435239173e+01,8.010316669496634745e+01,8.010261794594472917e+01,8.010202390740079181e+01,8.010132539348050784e+01,8.010041619202516472e+01,8.009914038878153519e+01,8.009727986617730267e+01
8.023442276081519253e+01,8.019722008430417759e+01,8.017429783222719664e+01,8.015886738435774816e+01,8.014778054496341042e+01,8.013944677061661537e+01,8.013299435245301083e+01,8.012790606400682236e+01,8.012384630158823029e+01,8.012058410345306925e+01,8.009994615426430187e+01,8.009958771742878980e+01,8.009908441126646039e+01,8.009853630725039864e+01,8.009794432981406942e+01,8.009725154479846765e+01,8.009635531550824794e+01,8.009510480566056856e+01,8.009328891369277414e+01
8.022748483442026668e+01,8.019112532954805772e+01,8.016872596707489151e+01,8.015364804129251297e+01,8.014281316902537355e+01,8.013466637320375696e+01,8.012835568551462018e+01,8.012337579272468702e+01,8.011939897925482512e+01,8.011619985165032176e+01,8.009600089697124758e+01,8.009563910095593542e+01,8.009513468972784267e+01,8.009458615813137783e+01,8.009399513980017105e+01,8.009330685336706779e+01,8.009242207655339030e+01,8.009119482091116993e+01,8.008942068217912436e+01
8.022207129769202538e+01,8.018627414191195157e+01,8.016422579554108552e+01,8.014938510453242770e+01,8.013871938244894011e+01,8.013069712023002467e+01,8.012447950995067458e+01,8.011956928005122336e+01,8.011564411367321270e+01,8.011248249043073599e+01,8.009256956609439726e+01,8.009220005057041192e+01,8.009168903974399711e+01,8.009113423526062547e+01,8.009053803895986334e+01,8.008984746633107932e+01,8.008896603373571565e+01,8.008775159378758701e+01,8.008600502246609665e+01
8.022071511633022567e+01,8.018472192910122942e+01,8.016256053145211524e+01,8.014764579589440530e+01,8.013692555866491318e+01,8.012885909116411653e+01,8.012260297559670619e+01,8.011765753359549080e+01,8.011369913438231549e+01,8.011050556462441818e+01,8.009045726754837347e+01,8.009006854542498388e+01,8.008953614787972697e+01,8.008895920886210718e+01,8.008834113074547645e+01,8.008762982527485974e+01,8.008672978395092912e+01,8.008550005367712288e+01,8.008374305491224732e+01
8.022699677082221115e+01,8.018937471744087020e+01,8.016622360867117436e+01,8.015064683044558080e+01,8.013944956876858328e+01,8.013102010919412521e+01,8.012447685146227627e+01,8.011929797453429103e+01,8.011514585729099736e+01,8.011178897328652226e+01,8.009080390785686632e+01,8.009037457922997305e+01,8.008979300494257814e+01,8.008916402393751355e+01,8.008849252062421442e+01,8.008772563402429512e+01,8.008676552964963946e+01,8.008546748215444211e+01,8.008362844001362646e+01
8.022414780182469940e+01,8.018662585182431712e+01,8.016354265471829876e+01,8.014801315694822392e+01,8.013684861287646299e+01,8.012844088043593160e+01,8.012191068868230559e+01,8.011673787845097650e+01,8.011258611986148992e+01,8.010922495797171905e+01,8.008827003503563446e+01,8.008782662899655236e+01,8.008723013165233340e+01,8.008658591424247675e+01,8.008589973596318146e+01,8.008511994112484444e+01,8.008415030463174844e+01,8.008284825739710300e+01,8.008101365540694871e+01
8.021832839865052733e+01,8.018147354059038889e+01,8.015880501921267864e+01,8.014355535394395247e+01,8.013259066271714914e+01,8.012433083290110858e+01,8.011791220771149824e+01,8.011282409289532325e+01,8.010873645670623944e+01,8.010542331609791233e+01,8.008481549516095299e+01,8.008436691572555333e+01,8.008376693303297600e+01,8.008311974983921289e+01,8.008243179333298656e+01,8.008165325087551878e+01,8.008069078245537753e+01,8.007940589918968044e+01,8.007760408499629534e+01
8.021173026611108980e+01,8.017569606830144835e+01,8.015353610001712070e+01,8.013862922107192333e+01,8.012790965082162131e+01,8.011983193708405793e+01,8.011355163549764313e+01,8.010856962717929264e+01,8.010456353024314069e+01,8.010131274931976009e+01,8.008113715052363091e+01,8.008068610330744264e+01,8.008008600831682600e+01,8.007943944156248506e+01,8.007875343748752073e+01,8.007798018923928396e+01,8.007702957203088090e+01,8.007576767640172477e+01,8.007400632058894985e+01
8.020522123349456933e+01,8.016999819537375060e+01,8.014834089604900669e+01,8.013377284813421397e+01,8.012329558944543351e+01,8.011539792915840508e+01,8.010925441284342696e+01,8.010437736162410260e+01,8.010045195286221542e+01,8.009726291393586450e+01,8.007751294315362145e+01,8.007705973933131816e+01,8.007645976818878353e+01,8.007581401321755266e+01,8.007513011375230860e+01,8.007436224383963008e+01,8.007342345025689667e+01,8.007218433871499030e+01,8.007046297156766457e+01
8.019913733344196771e+01,8.016465244274127144e+01,8.014345306739807029e+01,8.012919382757608844e+01,8.011893733602076395e+01,8.011120352590691596e+01,8.010518422206891387e+01,8.010040217570733034e+01,8.009654947130417213e+01,8.009341571246881131e+01,8.007404910931892061e+01,8.007359309995510444e+01,8.007299224203524091e+01,8.007234615244266251e+01,8.007166309632927437e+01,8.007089913191572350e+01,8.006997029007791866e+01,8.006875141063235901e+01,8.006706640329494462e+01
8.019354642878512607e+01,8.015971347955586168e+01,8.013891920696376303e+01,8.012493333194723277e+01,8.011487216400456646e+01,8.010728305380510506e+01,8.010137308562130443e+01,8.009667424925189039e+01,8.009288476781364352e+01,8.008979859571840620e+01,8.007076578429149549e+01,8.007030609129489562e+01,8.006970305057788551e+01,8.006905517755308210e+01,8.006837138925226327e+01,8.006760951732067610e+01,8.006668836095190045e+01,8.006548667024240729e+01,8.006383374504432027e+01
8.018845718563333946e+01,8.015518837334840896e+01,8.013474539651949158e+01,8.012099677832257782e+01,8.011110501104452908e+01,8.010364108774690806e+01,8.009782529480659719e+01,8.009319764704586930e+01,8.008946172349715198e+01,8.008641529428228978e+01,8.006766584412744692e+01,8.006720155866879907e+01,8.006659500330896151e+01,8.006594386144398356e+01,8.006525772851270517e+01,8.006449609711182802e+01,8.006358031566604438e+01,8.006239271579946148e+01,8.006076752340371172e+01
8.018384397054580859e+01,8.015105635460513156e+01,8.013091383623600450e+01,8.011736835594766148e+01,8.010762149439216273e+01,8.010026432188151091e+01,8.009452838351283788e+01,8.008996057246345401e+01,8.008626908390507992e+01,8.008325499777463108e+01,8.006474126780992151e+01,8.006427154620138253e+01,8.006366023388322617e+01,8.006300443636396835e+01,8.006231445201696317e+01,8.006155132749039183e+01,8.006063875264612761e+01,8.005946232902165605e+01,8.005786076875440926e+01
8.017970466954737674e+01,8.014731646890894012e+01,8.012742426598087775e+01,8.011404826579757810e+01,8.010442214776017522e+01,8.009715354567099155e+01,8.009148334711964878e+01,8.008696419240705211e+01,8.008330816258742857e+01,8.008031914764690384e+01,8.006199411691973467e+01,8.006151816583783898e+01,8.006090091031853717e+01,8.006023912812587184e+01,8.005954384369297827e+01,8.005877755074661195e+01,8.005786607352442275e+01,8.005669797331229631e+01,8.005511601088376494e+01
8.017594595554048453e+01,8.014389247206509026e+01,8.012421089788355744e+01,8.011097773385776577e+01,8.010145323503712689e+01,8.009425882074441461e+01,8.008864320512358859e+01,8.008416387993230501e+01,8.008053623338041405e+01,8.007756656899643133e+01,8.005939297495750395e+01,8.005891021703918398e+01,8.005828612979470904e+01,8.005761736063674050e+01,8.005691567700607436e+01,8.005614493300397783e+01,8.005523292056129492e+01,8.005407091139746001e+01,8.005250536342471435e+01
8.017249830616421491e+01,8.014072775112354918e+01,8.012122501911341033e+01,8.010811334638313497e+01,8.009867514958241941e+01,8.009154341190303228e+01,8.008597346059188737e+01,8.008152692111158899e+01,8.007792202444808538e+01,8.007496716897193778e+01,8.005691511603487243e+01,8.005642514652242880e+01,8.005579357327215462e+01,8.005511707074509786e+01,8.005440816136692206e+01,8.005363198776740319e+01,8.005271817276295110e+01,8.005156049432251564e+01,8.005000881984770444e+01
8.016930405850703778e+01,8.013777552698117290e+01,8.011842650931104970e+01,8.010541944919040702e+01,8.009605544671819644e+01,8.008897729657759612e+01,8.008344598069872688e+01,8.007902669039054899e+01,8.007544013127194660e+01,8.007249654327296184e+01,8.005454234674395764e+01,8.005404491448993554e+01,8.005340540663520699e+01,8.005272064814064947e+01,8.005200392387877173e+01,8.005122160524621222e+01,8.005030503371060036e+01,8.004915032653192952e+01,8.004761052567212687e+01
8.016630504980820149e+01,8.013498861241194504e+01,8.011577489686651177e+01,8.010286007536285524e+01,8.009356139689043630e+01,8.008653018845814131e+01,8.008103238544273950e+01,8.007663632829782330e+01,8.007306492619173355e+01,8.007013007330384369e+01,8.005225632582069295e+01,8.005175133352270223e+01,8.005110364911108434e+01,8.005041033711701459e+01,8.004968544764750504e+01,8.004889653320387310e+01,8.004797656636408476e+01,8.004682387414592881e+01,8.004529449116982676e+01
8.016344396808010231e+01,8.013232058980054262e+01,8.011323042957201324e+01,8.010039994371248895e+01,8.009116093250813151e+01,8.008417244592445172e+01,8.007870492684047292e+01,8.007432959813736773e+01,8.007077139772246710e+01,8.006784375211374538e+01,8.005003929374144889e+01,8.004952679891719924e+01,8.004887090370917235e+01,8.004816896685188965e+01,8.004743580158675798e+01,8.004664010558884968e+01,8.004571641917465286e+01,8.004456518630627215e+01,8.004304530440215615e+01
8.016066313969172086e+01,8.012972532632046807e+01,8.011075402799858125e+01,8.009800470451283161e+01,8.008882310543619099e+01,8.008187569291641239e+01,8.007643724182041467e+01,8.007208174926415722e+01,8.006853610853276848e+01,8.006561522523688268e+01,8.004787552847378151e+01,8.004735577608194319e+01,8.004669188023082427e+01,8.004598151117400562e+01,8.004524023691780599e+01,8.004443787538981780e+01,8.004351049503978288e+01,8.004236060037490574e+01,8.004084987355280134e+01
8.015789157383228769e+01,8.012714446121532319e+01,8.010829507179255415e+01,8.009562893281362506e+01,8.008650622241836459e+01,8.007960104738234008e+01,8.007419263499332374e+01,8.006985782285764230e+01,8.006632549867717330e+01,8.006341207064576793e+01,8.004573994680086457e+01,8.004521331588304633e+01,8.004454182660825268e+01,8.004382343803821698e+01,8.004307445971845425e+01,8.004226582005331636e+01,8.004133510631538684e+01,8.004018687288829881e+01,8.003868557330430633e+01
8.015507234810900172e+01,8.012453180679237619e+01,8.010581394349935636e+01,8.009323741929725315e+01,8.008417824263662510e+01,8.007731886010100197e+01,8.007194332336575826e+01,8.006763152463089739e+01,8.006411448000767450e+01,8.006121018828312685e+01,8.004361472042981518e+01,8.004308172846181435e+01,8.004240324653309813e+01,8.004167746459761190e+01,8.004092141507749147e+01,8.004010713830980706e+01,8.003917375471812079e+01,8.003802789397596484e+01,8.003653681885407423e+01
8.015214885800348554e+01,8.012184143180044771e+01,8.010327124494597228e+01,8.009079514920462373e+01,8.008180730218447252e+01,8.007499964551176674e+01,8.006966167730780626e+01,8.006537670548942742e+01,8.006187810295779173e+01,8.005898561127472135e+01,8.004148218578561114e+01,8.004094348151079430e+01,8.004025879559679879e+01,8.003952645522049636e+01,8.003876419116627972e+01,8.003794516804505577e+01,8.003701007707169879e+01,8.003586768430524501e+01,8.003438815035957532e+01
8.014906487371524690e+01,8.011902770727230916e+01,8.010062783644386286e+01,8.008826733712606938e+01,8.007936174569067589e+01,8.007261411095547032e+01,8.006732024795161351e+01,8.006306738744325457e+01,8.005959158127481601e+01,8.005671452967786195e+01,8.003932487870476109e+01,8.003878123315763560e+01,8.003809131281819589e+01,8.003735345190040107e+01,8.003658604869069393e+01,8.003576341489748813e+01,8.003482787306806756e+01,8.003369042195184591e+01,8.003222425878169588e+01
8.014576470761973326e+01,8.011604544200987732e+01,8.009784495282869443e+01,8.008561953005036571e+01,8.007681022006055116e+01,8.007013324340704230e+01,8.006489184844106433e+01,8.006067784050512159e+01,8.005723036537702342e+01,8.005437336096181866e+01,8.003712554902486431e+01,8.003657784981305667e+01,8.003588384051073490e+01,8.003514169546215840e+01,8.003437044299226955e+01,8.003354557490021648e+01,8.003261112811902933e+01,8.003148046510784752e+01,8.003003000797315281e+01
8.014219359316480507e+01,8.011285018954328052e+01,8.009488446656422411e+01,8.008281784110675972e+01,8.007412188714494050e+01,8.006752850624336304e+01,8.006234973832837909e+01,8.005818275720253041e+01,8.005477030887382739e+01,8.005193890997406925e+01,8.003486722901695316e+01,8.003431647856015729e+01,8.003361969883883376e+01,8.003287470130595693e+01,8.003210110034264346e+01,8.003127561081339536e+01,8.003034408914592746e+01,8.002922242659504093e+01,8.002779050694061880e+01
8.013826355053949158e+01,8.010937118801933821e+01,8.009168614994757718e+01,8.007980911032566951e+01,8.007124867042770688e+01,8.006475566517013931e+01,8.005965268777671895e+01,8.005554331119427047e+01,8.005217453968676011e+01,8.004937591250779860e+01,8.003252498482466137e+01,8.003197241057169720e+01,8.003127450014881106e+01,8.003052843877686939e+01,8.002975437130959335e+01,8.002893029398464364e+01,8.002800402285072323e+01,8.002689419729307474e+01,8.002548447705548540e+01
8.013395168289986259e+01,8.010558920596922405e+01,8.008823302835293134e+01,8.007657788133261079e+01,8.006817620370591726e+01,8.006180117288047882e+01,8.005678778301513887e+01,8.005274708784303073e+01,8.004943104097776541e+01,8.004667267092499117e+01,8.003008940196363596e+01,8.002953623928959814e+01,8.002883886745851783e+01,8.002809356922054462e+01,8.002732096259653360e+01,8.002650038815845335e+01,8.002558177113803595e+01,8.002448673268395396e+01,8.002310304306520550e+01
8.012921699572143552e+01,8.010147093889665371e+01,8.008449651071617836e+01,8.007309872834666464e+01,8.006488133771389926e+01,8.005864359908061090e+01,8.005373493542472829e+01,8.004977506892385009e+01,8.004652166173309524e+01,8.004381174456074177e+01,8.002754767397786395e+01,8.002699524526988739e+01,8.002630021107358971e+01,8.002555764863112131e+01,8.002478858698485453e+01,8.002397378137995076e+01,8.002306543210653444e+01,8.002198840088564680e+01,8.002063493891668600e+01
8.012402855145124647e+01,8.009699126117232026e+01,8.008045503644038376e+01,8.006935248610409417e+01,8.006134663063622270e+01,8.005526680378376625e+01,8.005047902147667571e+01,8.004661294215674161e+01,8.004343274722575075e+01,8.004078001752193927e+01,8.002489027831845192e+01,8.002433996477569167e+01,8.002364916063228861e+01,8.002291141329405377e+01,8.002214809640418025e+01,8.002134145533128162e+01,8.002044614325741634e+01,8.001939053985965700e+01,8.001807177423668804e+01
8.011837310576242999e+01,8.009213940277113863e+01,8.007609935878537044e+01,8.006533093378030230e+01,8.005756460098503169e+01,8.005166386463804429e+01,8.004701355580391464e+01,8.004325457123471210e+01,8.004015844426632498e+01,8.003757186876214291e+01,8.002211328847999994e+01,8.002156648256496396e+01,8.002088183095051477e+01,8.002015101593099189e+01,8.001939568643578582e+01,8.001859965485120085e+01,8.001772020951827358e+01,8.001668953268062978e+01,8.001541003878912761e+01
8.011226271617090333e+01,8.008692512656509166e+01,8.007143784534478925e+01,8.006104150684157617e+01,8.005354201619539367e+01,8.004784104594618555e+01,8.004334441080921181e+01,8.003970551642734677e+01,8.003670406059150366e+01,8.003419239936249596e+01,8.001922078972984309e+01,8.001867882651025354e+01,8.001800218895419903e+01,8.001728036280252354e+01,8.001653520201799097e+01,8.001575215909053895e+01,8.001489133354715477e+01,8.001388898588261611e+01,8.001265321097143612e+01
8.010573878183177499e+01,8.008138201041880677e+01,8.006649929524554921e+01,8.005650980185383503e+01,8.004930217264475800e+01,8.004381990889312704e+01,8.003949179431089078e+01,8.003598490642454522e+01,8.003308785094316136e+01,8.003065914835551098e+01,8.001622617100058221e+01,8.001569024749376524e+01,8.001502331832986670e+01,8.001431236213461773e+01,8.001357936897014156e+01,8.001281149459671838e+01,8.001197180719002233e+01,8.001100089358980938e+01,8.000981288537344938e+01
8.009886250356220216e+01,8.007555970716315130e+01,8.006132630008133333e+01,8.005177367575331004e+01,8.004487952547565044e+01,8.003963234173943420e+01,8.003548559210550195e+01,8.003212103003048128e+01,8.002933681057538706e+01,8.002699805154064450e+01,8.001314907312443836e+01,8.001262019656013535e+01,8.001196443317120099e+01,8.001126597661792061e+01,8.001054688715673535e+01,8.000979607313928454e+01,8.000897970206146681e+01,8.000804289515626522e+01,8.000690612054577855e+01
8.009168339347701249e+01,8.006949838463712865e+01,8.005595331478498622e+01,8.004686375322458503e+01,8.004030194754000149e+01,8.003530414097903645e+01,8.003134998092025398e+01,8.002813677223571176e+01,8.002547277820137595e+01,8.002323009069809245e+01,8.001000519630265728e+01,8.000948423894253381e+01,8.000884092019612126e+01,8.000815639955547454e+01,8.000745274517896632e+01,8.000672065678180900e+01,8.000592951064095359e+01,8.000502913837145513e+01,8.000394659909746053e+01
8.008418991001092024e+01,8.006318864952780245e+01,8.005037227091384011e+01,8.004177285904455630e+01,8.003556290772428383e+01,8.003082926278919729e+01,8.002707929786841135e+01,8.002402677447230417e+01,8.002149064211577922e+01,8.001935035654236117e+01,8.000678986455965003e+01,8.000627782966870427e+01,8.000564834657885172e+01,8.000497929620222237e+01,8.000429269741285054e+01,8.000358108582445027e+01,8.000281716283271294e+01,8.000195565504816386e+01,8.000093047830404203e+01
8.007617304053745499e+01,8.005646102803883934e+01,8.004443792268969560e+01,8.003637201557813796e+01,8.003054512912657970e+01,8.002609926726560730e+01,8.002257200306644336e+01,8.001969500481425257e+01,8.001729883617680628e+01,8.001527094426849374e+01,8.000343413594214326e+01,8.000293296076125671e+01,8.000231972129533631e+01,8.000166869333654063e+01,8.000100179393055555e+01,8.000031349424774874e+01,7.999958003232205783e+01,7.999876135231011176e+01,7.999779868422047002e+01
8.006845126953626846e+01,8.004997991305738481e+01,8.003872028374189540e+01,8.003116788533090187e+01,8.002570972369338165e+01,8.002154087659499737e+01,8.001822797860488379e+01,8.001551993165099930e+01,8.001325847781257039e+01,8.001133875624989855e+01,8.000019673499349437e+01,7.999970616516822020e+01,7.999910865445679065e+01,7.999847503058070686e+01,7.999782712397895068e+01,7.999716127504237306e+01,7.999645712923991425e+01,7.999567965419677762e+01,7.999477711992980744e+01
